Vertex,DER,Activation
36,DER_268,1.0
36,DER_269,0.0
36,DER_270,1.0
36,DER_271,1.0
36,DER_272,0.0
36,DER_273,0.0
36,DER_274,1.0
36,DER_275,1.0
36,DER_276,0.0
36,DER_277,0.0
36,DER_278,1.0
36,DER_279,1.0
36,DER_280,0.0
36,DER_281,1.0
36,DER_282,1.0
36,DER_283,1.0
36,DER_284,1.0
36,DER_285,0.0
36,DER_286,0.0
36,DER_287,1.0
36,DER_288,0.0
36,DER_289,0.0
36,DER_290,0.0
36,DER_291,0.0
36,DER_292,0.0
36,DER_293,0.0
36,DER_294,0.0
36,DER_295,0.0
36,DER_296,1.0
36,DER_297,0.0
36,DER_298,0.0
36,DER_299,0.0
36,DER_300,1.0
36,DER_301,1.0
36,DER_302,1.0
36,DER_303,0.0
36,DER_304,0.0
36,DER_305,0.0
36,DER_306,1.0
36,DER_307,1.0
36,DER_308,0.0
36,DER_309,1.0
36,DER_310,1.0
36,DER_311,0.0
36,DER_312,0.0
36,DER_313,0.0
36,DER_314,0.0
36,DER_315,1.0
36,DER_316,1.0
36,DER_317,0.0
36,DER_318,0.0
36,DER_319,0.0
36,DER_320,1.0
36,DER_321,1.0
36,DER_322,0.0
36,DER_323,0.0
36,DER_324,0.0
36,DER_325,0.0
36,DER_326,0.0
36,DER_327,1.0
36,DER_328,1.0
36,DER_329,0.0
36,DER_330,1.0
36,DER_331,1.0
36,DER_332,0.0
36,DER_333,0.0
36,DER_334,0.0
36,DER_335,1.0
36,DER_336,1.0
36,DER_337,0.0
36,DER_338,1.0
36,DER_339,1.0
36,DER_340,0.0
36,DER_341,1.0
36,DER_342,0.0
36,DER_343,1.0
36,DER_344,1.0
36,DER_345,0.0
36,DER_346,0.0
36,DER_347,0.0
36,DER_348,1.0
36,DER_349,0.0
36,DER_350,0.0
36,DER_351,0.0
36,DER_352,1.0
36,DER_353,1.0
36,DER_354,1.0
36,DER_355,0.0
36,DER_356,0.0
36,DER_357,1.0
36,DER_358,1.0
36,DER_359,1.0
36,DER_360,1.0
36,DER_361,0.0
36,DER_362,1.0
36,DER_363,1.0
36,DER_364,1.0
36,DER_365,0.0
36,DER_366,1.0
36,DER_367,0.0
36,DER_368,0.0
36,DER_369,1.0
36,DER_370,0.0
36,DER_371,0.0
36,DER_372,0.0
36,DER_373,1.0
36,DER_374,1.0
36,DER_375,0.0
36,DER_376,1.0
36,DER_377,1.0
36,DER_378,0.0
36,DER_379,1.0
36,DER_380,1.0
36,DER_381,0.0
36,DER_382,0.0
36,DER_383,1.0
36,DER_384,0.0
36,DER_385,0.0
36,DER_386,0.0
36,DER_387,0.0
36,DER_388,0.0
36,DER_389,0.0
36,DER_390,1.0
36,DER_391,0.0
36,DER_392,1.0
36,DER_393,1.0
36,DER_394,1.0
36,DER_395,0.0
36,DER_396,1.0
36,DER_397,0.0
36,DER_398,0.0
36,DER_399,0.0
36,DER_400,1.0
36,DER_401,1.0
36,DER_402,0.0
36,DER_403,0.0
36,DER_404,1.0
36,DER_405,0.0
36,DER_406,0.0
36,DER_407,1.0
36,DER_408,1.0
36,DER_409,1.0
36,DER_410,0.0
36,DER_411,1.0
36,DER_412,0.0
36,DER_413,0.0
36,DER_414,1.0
36,DER_415,0.0
36,DER_416,0.0
36,DER_417,0.0
36,DER_418,0.0
36,DER_419,0.0
36,DER_420,0.0
36,DER_421,0.0
36,DER_422,0.0
36,DER_423,0.0
36,DER_424,0.0
36,DER_425,0.0
36,DER_426,0.0
36,DER_427,1.0
36,DER_428,0.0
36,DER_429,1.0
36,DER_430,0.0
36,DER_431,0.0
36,DER_432,1.0
36,DER_433,1.0
36,DER_434,1.0
36,DER_435,1.0
36,DER_436,0.0
36,DER_437,0.0
36,DER_438,1.0
36,DER_439,0.0
36,DER_440,1.0
36,DER_441,1.0
36,DER_442,0.0
36,DER_443,1.0
36,DER_444,0.0
36,DER_445,1.0
36,DER_446,1.0
36,DER_447,1.0
36,DER_448,0.0
36,DER_449,0.0
36,DER_450,1.0
37,DER_1,0.0
37,DER_2,1.0
37,DER_3,0.0
37,DER_4,1.0
37,DER_5,0.0
37,DER_6,1.0
37,DER_7,0.0
37,DER_8,0.0
37,DER_9,1.0
37,DER_10,0.0
37,DER_11,0.0
37,DER_12,0.0
37,DER_13,1.0
37,DER_14,0.0
37,DER_15,1.0
37,DER_16,1.0
37,DER_17,0.0
37,DER_18,0.0
37,DER_19,0.0
37,DER_20,0.0
37,DER_21,0.0
37,DER_22,0.0
37,DER_23,0.0
37,DER_24,1.0
37,DER_25,0.0
37,DER_26,1.0
37,DER_27,1.0
37,DER_28,0.0
37,DER_29,0.0
37,DER_30,0.0
37,DER_31,1.0
37,DER_32,0.0
37,DER_33,0.0
37,DER_34,1.0
37,DER_35,0.0
37,DER_36,1.0
37,DER_37,0.0
37,DER_38,1.0
37,DER_39,1.0
37,DER_40,0.0
37,DER_41,0.0
37,DER_42,1.0
37,DER_43,0.0
37,DER_44,1.0
37,DER_45,1.0
37,DER_46,0.0
37,DER_47,1.0
37,DER_48,1.0
37,DER_49,1.0
37,DER_50,0.0
37,DER_51,1.0
37,DER_52,0.0
37,DER_53,1.0
37,DER_54,1.0
37,DER_55,0.0
37,DER_56,1.0
37,DER_57,0.0
37,DER_58,1.0
37,DER_59,0.0
37,DER_60,0.0
37,DER_61,0.0
37,DER_62,1.0
37,DER_63,1.0
37,DER_64,1.0
37,DER_65,0.0
37,DER_66,0.0
37,DER_67,0.0
37,DER_68,0.0
37,DER_69,1.0
37,DER_70,0.0
37,DER_71,0.0
37,DER_72,0.0
37,DER_73,0.0
37,DER_74,0.0
37,DER_75,0.0
37,DER_76,0.0
37,DER_77,0.0
37,DER_78,1.0
37,DER_79,1.0
37,DER_80,0.0
37,DER_81,0.0
37,DER_82,1.0
37,DER_83,1.0
37,DER_84,0.0
37,DER_85,0.0
37,DER_86,1.0
37,DER_87,1.0
37,DER_88,0.0
37,DER_89,1.0
37,DER_90,0.0
37,DER_91,0.0
37,DER_92,0.0
37,DER_93,0.0
37,DER_94,1.0
37,DER_95,1.0
37,DER_96,1.0
37,DER_97,1.0
37,DER_98,1.0
37,DER_99,0.0
37,DER_100,0.0
37,DER_101,0.0
37,DER_102,0.0
37,DER_103,1.0
37,DER_104,1.0
37,DER_105,0.0
37,DER_106,1.0
37,DER_107,1.0
37,DER_108,1.0
37,DER_109,1.0
37,DER_110,0.0
37,DER_111,0.0
37,DER_112,0.0
37,DER_113,1.0
37,DER_114,1.0
37,DER_115,0.0
37,DER_116,0.0
37,DER_117,1.0
37,DER_118,0.0
37,DER_119,0.0
37,DER_120,0.0
37,DER_121,1.0
37,DER_122,0.0
37,DER_123,0.0
37,DER_124,1.0
37,DER_125,0.0
37,DER_126,0.0
37,DER_127,0.0
37,DER_128,1.0
37,DER_129,0.0
37,DER_130,0.0
37,DER_131,0.0
37,DER_132,1.0
37,DER_133,0.0
37,DER_134,1.0
37,DER_135,1.0
37,DER_136,1.0
37,DER_137,0.0
37,DER_138,0.0
37,DER_139,0.0
37,DER_140,0.0
37,DER_141,0.0
37,DER_142,1.0
37,DER_143,1.0
37,DER_144,0.0
37,DER_145,0.0
37,DER_146,0.0
37,DER_147,1.0
37,DER_148,1.0
37,DER_149,0.0
37,DER_150,0.0
37,DER_151,0.0
37,DER_152,1.0
37,DER_153,0.0
37,DER_154,0.0
37,DER_155,0.0
37,DER_156,1.0
37,DER_157,1.0
37,DER_158,0.0
37,DER_159,0.0
37,DER_160,0.0
37,DER_161,1.0
37,DER_162,1.0
37,DER_163,0.0
37,DER_164,1.0
37,DER_165,0.0
37,DER_166,0.0
37,DER_167,1.0
37,DER_168,0.0
37,DER_169,1.0
37,DER_170,1.0
37,DER_171,0.0
37,DER_172,1.0
37,DER_173,1.0
37,DER_174,0.0
37,DER_175,0.0
37,DER_176,1.0
37,DER_177,0.0
37,DER_178,1.0
37,DER_179,0.0
37,DER_180,0.0
37,DER_181,0.0
37,DER_182,1.0
37,DER_183,0.0
37,DER_184,0.0
37,DER_185,1.0
37,DER_186,1.0
37,DER_187,1.0
37,DER_188,0.0
37,DER_189,0.0
37,DER_190,1.0
37,DER_191,1.0
37,DER_192,0.0
37,DER_193,1.0
37,DER_194,1.0
37,DER_195,0.0
37,DER_196,0.0
37,DER_197,1.0
37,DER_198,0.0
37,DER_199,0.0
37,DER_200,0.0
37,DER_201,0.0
37,DER_202,1.0
37,DER_203,0.0
37,DER_204,0.0
37,DER_205,0.0
37,DER_206,0.0
37,DER_207,0.0
37,DER_208,1.0
37,DER_209,1.0
37,DER_210,0.0
37,DER_211,1.0
37,DER_212,0.0
37,DER_213,1.0
37,DER_214,0.0
37,DER_215,1.0
37,DER_216,0.0
37,DER_217,0.0
37,DER_218,0.0
37,DER_219,1.0
37,DER_220,1.0
37,DER_221,0.0
37,DER_222,0.0
37,DER_223,0.0
37,DER_224,0.0
37,DER_225,0.0
37,DER_226,1.0
37,DER_227,0.0
37,DER_228,0.0
37,DER_229,0.0
37,DER_230,0.0
37,DER_231,1.0
37,DER_232,0.0
37,DER_233,1.0
37,DER_234,1.0
37,DER_235,0.0
37,DER_236,0.0
37,DER_237,0.0
37,DER_238,0.0
37,DER_239,0.0
37,DER_240,0.0
37,DER_241,0.0
37,DER_242,1.0
37,DER_243,0.0
37,DER_244,0.0
37,DER_245,0.0
37,DER_246,0.0
37,DER_247,0.0
37,DER_248,1.0
37,DER_249,0.0
37,DER_250,1.0
37,DER_251,0.0
37,DER_252,0.0
37,DER_253,1.0
37,DER_254,0.0
37,DER_255,1.0
37,DER_256,0.0
37,DER_257,1.0
37,DER_258,1.0
37,DER_259,0.0
37,DER_260,0.0
37,DER_261,0.0
37,DER_262,0.0
37,DER_263,1.0
37,DER_264,0.0
37,DER_265,1.0
37,DER_266,0.0
37,DER_267,0.0
37,DER_268,1.0
37,DER_269,0.0
37,DER_270,1.0
37,DER_271,1.0
37,DER_272,0.0
37,DER_273,0.0
37,DER_274,1.0
37,DER_275,1.0
37,DER_276,0.0
37,DER_277,0.0
37,DER_278,1.0
37,DER_279,1.0
37,DER_280,0.0
37,DER_281,1.0
37,DER_282,1.0
37,DER_283,1.0
37,DER_284,1.0
37,DER_285,0.0
37,DER_286,0.0
37,DER_287,1.0
37,DER_288,0.0
37,DER_289,0.0
37,DER_290,0.0
37,DER_291,0.0
37,DER_292,0.0
37,DER_293,0.0
37,DER_294,0.0
37,DER_295,0.0
37,DER_296,1.0
37,DER_297,0.0
37,DER_298,0.0
37,DER_299,0.0
37,DER_300,1.0
37,DER_301,1.0
37,DER_302,1.0
37,DER_303,0.0
37,DER_304,0.0
37,DER_305,0.0
37,DER_306,1.0
37,DER_307,1.0
37,DER_308,0.0
37,DER_309,1.0
37,DER_310,1.0
37,DER_311,0.0
37,DER_312,0.0
37,DER_313,0.0
37,DER_314,0.0
37,DER_315,1.0
37,DER_316,1.0
37,DER_317,0.0
37,DER_318,0.0
37,DER_319,0.0
37,DER_320,1.0
37,DER_321,1.0
37,DER_322,0.0
37,DER_323,0.0
37,DER_324,0.0
37,DER_325,0.0
37,DER_326,0.0
37,DER_327,1.0
37,DER_328,1.0
37,DER_329,0.0
37,DER_330,1.0
37,DER_331,1.0
37,DER_332,0.0
37,DER_333,0.0
37,DER_334,0.0
37,DER_335,1.0
37,DER_336,1.0
37,DER_337,0.0
37,DER_338,1.0
37,DER_339,1.0
37,DER_340,0.0
37,DER_341,1.0
37,DER_342,0.0
37,DER_343,1.0
37,DER_344,1.0
37,DER_345,0.0
37,DER_346,0.0
37,DER_347,0.0
37,DER_348,1.0
37,DER_349,0.0
37,DER_350,0.0
37,DER_351,0.0
37,DER_352,1.0
37,DER_353,1.0
37,DER_354,1.0
37,DER_355,0.0
37,DER_356,0.0
37,DER_357,1.0
37,DER_358,1.0
37,DER_359,1.0
37,DER_360,1.0
37,DER_361,0.0
37,DER_362,1.0
37,DER_363,1.0
37,DER_364,1.0
37,DER_365,0.0
37,DER_366,1.0
37,DER_367,0.0
37,DER_368,0.0
37,DER_369,1.0
37,DER_370,0.0
37,DER_371,0.0
37,DER_372,0.0
37,DER_373,1.0
37,DER_374,1.0
37,DER_375,0.0
37,DER_376,1.0
37,DER_377,1.0
37,DER_378,0.0
37,DER_379,1.0
37,DER_380,1.0
37,DER_381,0.0
37,DER_382,0.0
37,DER_383,1.0
37,DER_384,0.0
37,DER_385,0.0
37,DER_386,0.0
37,DER_387,0.0
37,DER_388,0.0
37,DER_389,0.0
37,DER_390,1.0
37,DER_391,0.0
37,DER_392,1.0
37,DER_393,1.0
37,DER_394,1.0
37,DER_395,0.0
37,DER_396,1.0
37,DER_397,0.0
37,DER_398,0.0
37,DER_399,0.0
37,DER_400,1.0
37,DER_401,1.0
37,DER_402,0.0
37,DER_403,0.0
37,DER_404,1.0
37,DER_405,0.0
37,DER_406,0.0
37,DER_407,1.0
37,DER_408,1.0
37,DER_409,1.0
37,DER_410,0.0
37,DER_411,1.0
37,DER_412,0.0
37,DER_413,0.0
37,DER_414,1.0
37,DER_415,0.0
37,DER_416,0.0
37,DER_417,0.0
37,DER_418,0.0
37,DER_419,0.0
37,DER_420,0.0
37,DER_421,0.0
37,DER_422,0.0
37,DER_423,0.0
37,DER_424,0.0
37,DER_425,0.0
37,DER_426,0.0
37,DER_427,1.0
37,DER_428,0.0
37,DER_429,1.0
37,DER_430,0.0
37,DER_431,0.0
37,DER_432,1.0
37,DER_433,1.0
37,DER_434,0.0
37,DER_435,1.0
37,DER_436,0.0
37,DER_437,0.0
37,DER_438,1.0
37,DER_439,0.0
37,DER_440,1.0
37,DER_441,1.0
37,DER_442,0.0
37,DER_443,1.0
37,DER_444,0.0
37,DER_445,1.0
37,DER_446,1.0
37,DER_447,1.0
37,DER_448,0.0
37,DER_449,0.0
37,DER_450,1.0
38,DER_1,0.0
38,DER_2,1.0
38,DER_3,0.0
38,DER_4,1.0
38,DER_5,0.0
38,DER_6,1.0
38,DER_7,0.0
38,DER_8,0.0
38,DER_9,1.0
38,DER_10,0.0
38,DER_11,0.0
38,DER_12,0.0
38,DER_13,1.0
38,DER_14,0.0
38,DER_15,1.0
38,DER_16,1.0
38,DER_17,0.0
38,DER_18,0.0
38,DER_19,0.0
38,DER_20,0.0
38,DER_21,0.0
38,DER_22,0.0
38,DER_23,0.0
38,DER_24,1.0
38,DER_25,0.0
38,DER_26,1.0
38,DER_27,1.0
38,DER_28,0.0
38,DER_29,0.0
38,DER_30,0.0
38,DER_31,1.0
38,DER_32,0.0
38,DER_33,0.0
38,DER_34,1.0
38,DER_35,0.0
38,DER_36,1.0
38,DER_37,0.0
38,DER_38,1.0
38,DER_39,1.0
38,DER_40,0.0
38,DER_41,0.0
38,DER_42,1.0
38,DER_43,0.0
38,DER_44,1.0
38,DER_45,1.0
38,DER_46,0.0
38,DER_47,1.0
38,DER_48,1.0
38,DER_49,1.0
38,DER_50,0.0
38,DER_51,1.0
38,DER_52,0.0
38,DER_53,1.0
38,DER_54,1.0
38,DER_55,0.0
38,DER_56,1.0
38,DER_57,0.0
38,DER_58,1.0
38,DER_59,0.0
38,DER_60,0.0
38,DER_61,0.0
38,DER_62,1.0
38,DER_63,1.0
38,DER_64,1.0
38,DER_65,0.0
38,DER_66,0.0
38,DER_67,0.0
38,DER_68,0.0
38,DER_69,1.0
38,DER_70,0.0
38,DER_71,1.0
38,DER_72,0.0
38,DER_73,0.0
38,DER_74,0.0
38,DER_75,0.0
38,DER_76,0.0
38,DER_77,0.0
38,DER_78,1.0
38,DER_79,1.0
38,DER_80,0.0
38,DER_81,0.0
38,DER_82,1.0
38,DER_83,1.0
38,DER_84,0.0
38,DER_85,0.0
38,DER_86,1.0
38,DER_87,1.0
38,DER_88,0.0
38,DER_89,1.0
38,DER_90,0.0
38,DER_91,0.0
38,DER_92,0.0
38,DER_93,0.0
38,DER_94,1.0
38,DER_95,1.0
38,DER_96,1.0
38,DER_97,1.0
38,DER_98,1.0
38,DER_99,0.0
38,DER_100,0.0
38,DER_101,0.0
38,DER_102,0.0
38,DER_103,1.0
38,DER_104,1.0
38,DER_105,0.0
38,DER_106,1.0
38,DER_107,1.0
38,DER_108,1.0
38,DER_109,1.0
38,DER_110,0.0
38,DER_111,0.0
38,DER_112,0.0
38,DER_113,1.0
38,DER_114,1.0
38,DER_115,0.0
38,DER_116,0.0
38,DER_117,1.0
38,DER_118,0.0
38,DER_119,0.0
38,DER_120,0.0
38,DER_121,1.0
38,DER_122,0.0
38,DER_123,0.0
38,DER_124,1.0
38,DER_125,0.0
38,DER_126,0.0
38,DER_127,0.0
38,DER_128,1.0
38,DER_129,0.0
38,DER_130,0.0
38,DER_131,0.0
38,DER_132,1.0
38,DER_133,0.0
38,DER_134,1.0
38,DER_135,1.0
38,DER_136,1.0
38,DER_137,0.0
38,DER_138,0.0
38,DER_139,0.0
38,DER_140,0.0
38,DER_141,0.0
38,DER_142,1.0
38,DER_143,1.0
38,DER_144,0.0
38,DER_145,0.0
38,DER_146,0.0
38,DER_147,1.0
38,DER_148,1.0
38,DER_149,0.0
38,DER_150,0.0
38,DER_151,0.0
38,DER_152,1.0
38,DER_153,0.0
38,DER_154,0.0
38,DER_155,0.0
38,DER_156,1.0
38,DER_157,1.0
38,DER_158,0.0
38,DER_159,0.0
38,DER_160,0.0
38,DER_161,1.0
38,DER_162,1.0
38,DER_163,0.0
38,DER_164,1.0
38,DER_165,0.0
38,DER_166,0.0
38,DER_167,1.0
38,DER_168,1.0
38,DER_169,1.0
38,DER_170,1.0
38,DER_171,0.0
38,DER_172,1.0
38,DER_173,1.0
38,DER_174,0.0
38,DER_175,0.0
38,DER_176,1.0
38,DER_177,0.0
38,DER_178,1.0
38,DER_179,0.0
38,DER_180,0.0
38,DER_181,0.0
38,DER_182,1.0
38,DER_183,0.0
38,DER_184,0.0
38,DER_185,1.0
38,DER_186,1.0
38,DER_187,1.0
38,DER_188,0.0
38,DER_189,0.0
38,DER_190,1.0
38,DER_191,1.0
38,DER_192,0.0
38,DER_193,1.0
38,DER_194,1.0
38,DER_195,0.0
38,DER_196,0.0
38,DER_197,1.0
38,DER_198,0.0
38,DER_199,1.0
38,DER_200,0.0
38,DER_201,0.0
38,DER_202,1.0
38,DER_203,0.0
38,DER_204,0.0
38,DER_205,0.0
38,DER_206,0.0
38,DER_207,0.0
38,DER_208,1.0
38,DER_209,1.0
38,DER_210,0.0
38,DER_211,1.0
38,DER_212,0.0
38,DER_213,1.0
38,DER_214,0.0
38,DER_215,1.0
38,DER_216,0.0
38,DER_217,0.0
38,DER_218,0.0
38,DER_219,1.0
38,DER_220,1.0
38,DER_221,0.0
38,DER_222,0.0
38,DER_223,0.0
38,DER_224,0.0
38,DER_225,0.0
38,DER_226,1.0
38,DER_227,0.0
38,DER_228,0.0
38,DER_229,0.0
38,DER_230,0.0
38,DER_231,1.0
38,DER_232,0.0
38,DER_233,1.0
38,DER_234,1.0
38,DER_235,0.0
38,DER_236,0.0
38,DER_237,0.0
38,DER_238,0.0
38,DER_239,0.0
38,DER_240,0.0
38,DER_241,0.0
38,DER_242,1.0
38,DER_243,0.0
38,DER_244,0.0
38,DER_245,1.0
38,DER_246,0.0
38,DER_247,0.0
38,DER_248,1.0
38,DER_249,0.0
38,DER_250,1.0
38,DER_251,0.0
38,DER_252,0.0
38,DER_253,1.0
38,DER_254,0.0
38,DER_255,1.0
38,DER_256,0.0
38,DER_257,1.0
38,DER_258,1.0
38,DER_259,0.0
38,DER_260,0.0
38,DER_261,0.0
38,DER_262,0.0
38,DER_263,1.0
38,DER_264,0.0
38,DER_265,1.0
38,DER_266,0.0
38,DER_267,0.0
38,DER_268,1.0
38,DER_269,0.0
38,DER_270,1.0
38,DER_271,1.0
38,DER_272,0.0
38,DER_273,0.0
38,DER_274,1.0
38,DER_275,1.0
38,DER_276,0.0
38,DER_277,0.0
38,DER_278,1.0
38,DER_279,1.0
38,DER_280,0.0
38,DER_281,1.0
38,DER_282,1.0
38,DER_283,1.0
38,DER_284,1.0
38,DER_285,1.0
38,DER_286,0.0
38,DER_287,1.0
38,DER_288,0.0
38,DER_289,0.0
38,DER_290,0.0
38,DER_291,0.0
38,DER_292,0.0
38,DER_293,0.0
38,DER_294,0.0
38,DER_295,0.0
38,DER_296,1.0
38,DER_297,0.0
38,DER_298,0.0
38,DER_299,0.0
38,DER_300,1.0
38,DER_301,1.0
38,DER_302,1.0
38,DER_303,0.0
38,DER_304,0.0
38,DER_305,0.0
38,DER_306,1.0
38,DER_307,1.0
38,DER_308,0.0
38,DER_309,1.0
38,DER_310,1.0
38,DER_311,0.0
38,DER_312,0.0
38,DER_313,0.0
38,DER_314,0.0
38,DER_315,1.0
38,DER_316,1.0
38,DER_317,0.0
38,DER_318,0.0
38,DER_319,0.0
38,DER_320,1.0
38,DER_321,1.0
38,DER_322,0.0
38,DER_323,0.0
38,DER_324,0.0
38,DER_325,1.0
38,DER_326,0.0
38,DER_327,1.0
38,DER_328,1.0
38,DER_329,0.0
38,DER_330,1.0
38,DER_331,1.0
38,DER_332,0.0
38,DER_333,0.0
38,DER_334,0.0
38,DER_335,1.0
38,DER_336,1.0
38,DER_337,0.0
38,DER_338,1.0
38,DER_339,1.0
38,DER_340,1.0
38,DER_341,1.0
38,DER_342,0.0
38,DER_343,1.0
38,DER_344,1.0
38,DER_345,0.0
38,DER_346,0.0
38,DER_347,0.0
38,DER_348,1.0
38,DER_349,0.0
38,DER_350,0.0
38,DER_351,0.0
38,DER_352,1.0
38,DER_353,1.0
38,DER_354,1.0
38,DER_355,0.0
38,DER_356,0.0
38,DER_357,1.0
38,DER_358,1.0
38,DER_359,1.0
38,DER_360,1.0
38,DER_361,0.0
38,DER_362,1.0
38,DER_363,1.0
38,DER_364,1.0
38,DER_365,0.0
38,DER_366,1.0
38,DER_367,0.0
38,DER_368,0.0
38,DER_369,1.0
38,DER_370,0.0
38,DER_371,0.0
38,DER_372,0.0
38,DER_373,1.0
38,DER_374,1.0
38,DER_375,0.0
38,DER_376,1.0
38,DER_377,1.0
38,DER_378,0.0
38,DER_379,1.0
38,DER_380,1.0
38,DER_381,0.0
38,DER_382,0.0
38,DER_383,1.0
38,DER_384,0.0
38,DER_385,0.0
38,DER_386,0.0
38,DER_387,0.0
38,DER_388,0.0
38,DER_389,0.0
38,DER_390,1.0
38,DER_391,0.0
38,DER_392,1.0
38,DER_393,1.0
38,DER_394,1.0
38,DER_395,0.0
38,DER_396,1.0
38,DER_397,0.0
38,DER_398,0.0
38,DER_399,0.0
38,DER_400,1.0
38,DER_401,1.0
38,DER_402,0.0
38,DER_403,0.0
38,DER_404,1.0
38,DER_405,0.0
38,DER_406,0.0
38,DER_407,1.0
38,DER_408,1.0
38,DER_409,1.0
38,DER_410,0.0
38,DER_411,1.0
38,DER_412,0.0
38,DER_413,0.0
38,DER_414,1.0
38,DER_415,0.0
38,DER_416,0.0
38,DER_417,0.0
38,DER_418,0.0
38,DER_419,0.0
38,DER_420,0.0
38,DER_421,0.0
38,DER_422,0.0
38,DER_423,0.0
38,DER_424,0.0
38,DER_425,0.0
38,DER_426,0.0
38,DER_427,1.0
38,DER_428,0.0
38,DER_429,1.0
38,DER_430,0.0
38,DER_431,0.0
38,DER_432,1.0
38,DER_433,1.0
38,DER_434,0.0
38,DER_435,1.0
38,DER_436,0.0
38,DER_437,0.0
38,DER_438,1.0
38,DER_439,0.0
38,DER_440,1.0
38,DER_441,1.0
38,DER_442,0.0
38,DER_443,1.0
38,DER_444,0.0
38,DER_445,1.0
38,DER_446,1.0
38,DER_447,1.0
38,DER_448,0.0
38,DER_449,0.0
38,DER_450,1.0
39,DER_1,0.0
39,DER_2,1.0
39,DER_3,0.0
39,DER_4,1.0
39,DER_5,0.0
39,DER_6,1.0
39,DER_7,0.0
39,DER_8,0.0
39,DER_9,1.0
39,DER_10,0.0
39,DER_11,0.0
39,DER_12,0.0
39,DER_13,1.0
39,DER_14,0.0
39,DER_15,1.0
39,DER_16,1.0
39,DER_17,0.0
39,DER_18,0.0
39,DER_19,0.0
39,DER_20,0.0
39,DER_21,0.0
39,DER_22,0.0
39,DER_23,0.0
39,DER_24,0.0
39,DER_25,0.0
39,DER_26,1.0
39,DER_27,1.0
39,DER_28,0.0
39,DER_29,0.0
39,DER_30,0.0
39,DER_31,1.0
39,DER_32,0.0
39,DER_33,0.0
39,DER_34,1.0
39,DER_35,0.0
39,DER_36,1.0
39,DER_37,0.0
39,DER_38,1.0
39,DER_39,1.0
39,DER_40,0.0
39,DER_41,0.0
39,DER_42,1.0
39,DER_43,0.0
39,DER_44,1.0
39,DER_45,1.0
39,DER_46,0.0
39,DER_47,1.0
39,DER_48,1.0
39,DER_49,1.0
39,DER_50,0.0
39,DER_51,1.0
39,DER_52,0.0
39,DER_53,1.0
39,DER_54,1.0
39,DER_55,0.0
39,DER_56,1.0
39,DER_57,0.0
39,DER_58,1.0
39,DER_59,0.0
39,DER_60,0.0
39,DER_61,0.0
39,DER_62,1.0
39,DER_63,1.0
39,DER_64,1.0
39,DER_65,0.0
39,DER_66,0.0
39,DER_67,0.0
39,DER_68,0.0
39,DER_69,1.0
39,DER_70,0.0
39,DER_71,1.0
39,DER_72,0.0
39,DER_73,0.0
39,DER_74,0.0
39,DER_75,0.0
39,DER_76,0.0
39,DER_77,0.0
39,DER_78,1.0
39,DER_79,1.0
39,DER_80,0.0
39,DER_81,0.0
39,DER_82,1.0
39,DER_83,1.0
39,DER_84,0.0
39,DER_85,0.0
39,DER_86,1.0
39,DER_87,1.0
39,DER_88,0.0
39,DER_89,1.0
39,DER_90,0.0
39,DER_91,0.0
39,DER_92,0.0
39,DER_93,0.0
39,DER_94,1.0
39,DER_95,1.0
39,DER_96,1.0
39,DER_97,1.0
39,DER_98,1.0
39,DER_99,0.0
39,DER_100,0.0
39,DER_101,0.0
39,DER_102,0.0
39,DER_103,1.0
39,DER_104,1.0
39,DER_105,0.0
39,DER_106,1.0
39,DER_107,1.0
39,DER_108,1.0
39,DER_109,1.0
39,DER_110,0.0
39,DER_111,0.0
39,DER_112,0.0
39,DER_113,1.0
39,DER_114,1.0
39,DER_115,0.0
39,DER_116,0.0
39,DER_117,1.0
39,DER_118,0.0
39,DER_119,0.0
39,DER_120,0.0
39,DER_121,1.0
39,DER_122,0.0
39,DER_123,0.0
39,DER_124,1.0
39,DER_125,0.0
39,DER_126,0.0
39,DER_127,0.0
39,DER_128,1.0
39,DER_129,0.0
39,DER_130,0.0
39,DER_131,0.0
39,DER_132,1.0
39,DER_133,0.0
39,DER_134,1.0
39,DER_135,1.0
39,DER_136,1.0
39,DER_137,0.0
39,DER_138,0.0
39,DER_139,0.0
39,DER_140,0.0
39,DER_141,0.0
39,DER_142,1.0
39,DER_143,1.0
39,DER_144,0.0
39,DER_145,0.0
39,DER_146,0.0
39,DER_147,1.0
39,DER_148,1.0
39,DER_149,0.0
39,DER_150,0.0
39,DER_151,0.0
39,DER_152,1.0
39,DER_153,0.0
39,DER_154,0.0
39,DER_155,0.0
39,DER_156,1.0
39,DER_157,1.0
39,DER_158,0.0
39,DER_159,0.0
39,DER_160,0.0
39,DER_161,1.0
39,DER_162,1.0
39,DER_163,0.0
39,DER_164,1.0
39,DER_165,0.0
39,DER_166,0.0
39,DER_167,1.0
39,DER_168,1.0
39,DER_169,1.0
39,DER_170,1.0
39,DER_171,0.0
39,DER_172,1.0
39,DER_173,1.0
39,DER_174,0.0
39,DER_175,0.0
39,DER_176,1.0
39,DER_177,0.0
39,DER_178,1.0
39,DER_179,0.0
39,DER_180,0.0
39,DER_181,0.0
39,DER_182,1.0
39,DER_183,0.0
39,DER_184,0.0
39,DER_185,1.0
39,DER_186,1.0
39,DER_187,1.0
39,DER_188,0.0
